Date,TX01,PP01,TX02,TX04,stno
2016-03-13,15.563095238095238,42.5,18.271428571428572,13.5,C1C510
2016-03-14,12.151733954451345,12.0,13.014285714285714,11.285714285714286,C1C510
2016-03-15,12.549999999999999,5.0,13.442857142857141,11.585714285714285,C1C510
2016-03-16,14.43398033126294,7.0,15.428571428571429,13.414285714285715,C1C510
2016-03-17,17.151345755693583,1.5,19.599999999999998,14.942857142857141,C1C510
2016-03-18,19.588419913419916,25.0,22.02857142857143,17.142857142857142,C1C510
2016-03-19,18.636904761904763,14.0,20.585714285714285,17.214285714285715,C1C510
2016-03-20,17.153002070393374,1.5,19.142857142857142,15.414285714285715,C1C510
2016-03-21,16.22440476190476,8.5,17.45714285714286,14.87142857142857,C1C510
2016-03-22,17.517934782608695,1.5,22.042857142857144,15.771428571428572,C1C510
2016-03-23,15.716666666666669,53.5,17.285714285714285,12.414285714285715,C1C510
2016-03-24,10.739015151515149,10.0,11.614285714285714,9.700000000000001,C1C510
2016-03-25,9.730723443223443,18.0,10.314285714285715,9.128571428571428,C1C510
2016-03-26,12.022619047619047,0.0,17.0,8.171428571428573,C1C510
2016-03-27,12.034863945578232,0.0,15.542857142857144,8.914285714285715,C1C510
2016-03-28,14.344047619047618,0.0,21.228571428571428,7.571428571428571,C1C510
2016-03-29,16.98299689440994,0.0,22.58571428571429,11.171428571428569,C1C510
2016-03-30,18.43871635610766,0.0,23.071428571428573,14.900000000000002,C1C510
2016-03-31,18.113690476190477,0.0,20.314285714285713,15.7,C1C510
2016-04-01,19.97461180124224,0.0,23.457142857142856,17.1,C1C510
2016-04-02,21.799404761904757,0.0,26.785714285714285,18.214285714285715,C1C510
2016-04-03,22.971325051759834,0.0,27.12857142857143,19.942857142857143,C1C510
2016-04-04,21.994565217391305,0.0,26.5,19.8,C1C510
2016-04-05,21.75520186335404,0.0,25.91428571428571,19.72857142857143,C1C510
2016-04-06,23.433980331262937,0.0,29.642857142857142,19.25714285714286,C1C510
2016-04-07,25.038561076604555,0.0,29.842857142857145,21.77142857142857,C1C510
2016-04-08,22.139311594202898,0.0,26.5,20.185714285714287,C1C510
2016-04-09,21.38809523809524,0.0,23.985714285714284,19.32857142857143,C1C510
2016-04-10,20.982142857142858,15.5,25.52857142857143,18.571428571428573,C1C510
2016-04-11,19.16224120082816,4.0,20.414285714285715,18.02857142857143,C1C510
2016-04-12,20.80297619047619,4.0,23.685714285714287,18.814285714285713,C1C510
2016-04-13,20.487888198757762,54.0,24.099999999999998,18.971428571428568,C1C510
2016-04-14,20.186693017127805,24.5,22.642857142857142,18.914285714285715,C1C510
2016-04-15,20.32929606625259,4.0,23.985714285714284,17.385714285714286,C1C510
2016-04-16,23.65996376811594,0.0,28.128571428571426,19.871428571428574,C1C510
2016-04-17,22.08928571428572,0.0,26.099999999999998,19.885714285714283,C1C510
2016-04-18,17.660973084886127,28.5,21.571428571428573,15.528571428571428,C1C510
2016-04-19,21.08474025974026,0.0,27.042857142857144,15.914285714285713,C1C510
2016-04-20,23.07440476190476,0.0,28.5,19.514285714285716,C1C510
2016-04-21,25.678136645962734,0.0,30.942857142857143,21.8,C1C510
2016-04-22,24.816977225672876,0.0,27.942857142857147,22.3,C1C510
